external_id,title,merchant,description,category
119397,5% back at Buca di Beppo,Buca di Beppo,"Buca di Beppo&reg; serves authentic, Italian cuisine in an eclectic, vintage setting. At Buca you'll enjoy the Italian traditions of food, wine and hospitality. The food is meant to be shared and served on family-style platters perfect for passing around the table. Dishes are available in two portion sizes: Buca Small&reg; serves two or more, Buca Large&reg; serves four or more. With over 90 locations nationwide, Buca is the perfect place for celebrating a special occasion, planning a business dinner or having a night out with family and friends. Reservations are accepted, so call ahead and reserve a great booth, table or room for your group. Be sure to ask about the specialty tables - a Pope's Table that seats 12-18 and a Kitchen Table that seats 6-10. Buca looks forward to sharing food, friendship and fun with you. <br> <br> Visit <a href= http://www.bucadibeppo.com>bucadibeppo.com</a> for hours, reservations and directions. Buca To Go available with convenient Curb Service at most locations.",FOOD
119845,5% back at BrewBurger's Pub and Grill,BrewBurger's Pub and Grill,"Sunday afternoon football, ice-cold beer, tasty burgers - these things are undeniably American, and when you're looking for the place to enjoy all of this and more, then head to Brew Burger's Pub & Grill. This all-American and award-winning eatery and drinkery is simply tops - with a fun, spacious and casual décor, friendly service and a terrific menu, all you could ever ask for can be found at this place. Venice's juiciest and most mouth watering burgers, hearty sandwiches, fresh salads, homemade soups, finger-lickingly delish wings and much more are on the menu. Try stand-outs like the Sacco Burger (blackened burger with pepper jack cheese and Buffalo sauce), the Jumbo Wings with your choice of sauce or dry-rub, the build-your-own Grilled Cheese in Paradise (choose from a  variety of breads, cheeses, deli meats, veggies, sauces and more) and of course, Jim's Famous French Dip with thinly sliced succulent steak piled high on a hoagie. Don't forget about the beer! With plenty of ice-cold draft and bottled varieties, you can try several different ones to find a new favorite, or stick with your tried-and-true brand. Open daily for lunch, dinner and late-night eats, check out the one place that does it all and head to Brew Burger's Pub & Grill for the iciest beer and the most delicious food - stop by today!",FOOD
98116,5% back at Oliver's Bar & Grill,Oliver's Bar & Grill,"Located inside Quality Inn & Suites nestled in the heart of the Kankakee River Valley, Oliver's Bar & Grill is a full-service restaurant showing all of your favorite sports on their multiple flat screen televisions.  Dine or grab some drinks in the bar area with high-top tables and bar seating, in the dining room or in the lounge with comfortable seating and sporting artifacts on the walls.  There is even a video game room perfect for kids and adults.  More upscale than most sports bars, the menu here ranges from traditional bar fare to fine dining entrees.  Whatever your taste buds or stomach desires, you can find it here at Oliver's Bar & Grill.",FOOD
96731,5% back at Andres Cuban Restaurant,Andres Cuban Restaurant,"Andres Restaurant is a family owned and operated establishment serving Cuban and Puerto Rican cuisine since 1983.  With a strong local following, Andres has had the privilege to serve many visiting dignitaries, professional athletes and travelers in search of good, authentic Caribbean food.  Offering the delights of the islands, the menu has many incredible choices: beef with rich sauces simmered with garlic, onions and spices; delicious chicken dishes enhanced with garlic and saffron; and seafood entrees prepared with authentic Caribbean ingredients and original recipes.  All are served with rice and Andres' famous black beans accented with side orders of scrumptious fried plantains.  Also serving a vegetarian menu, you are sure to find something that suites your tastes at Andres.  The casual tropical ambiance gives customers a relaxed and inviting place to enjoy their dining experience.  Stop by on Monday-Thursday for recession busters deals, specially priced to appeal to your bottom line.  There are $4.99 lunch specials available each day along with 2-4-1 Mondays (free entrée with a purchase of another), all night birdie Tuesdays (early bird extended until closing, $11.95 specials all night long), dulce Wednesdays (free dessert with entrée purchase) and vino Thursdays ($2 glass of house wine with entrée purchase).",FOOD
100492,5% back at Minsky's Pizza,Minsky's Pizza,"Stop in at this Minsky's Pizza located just north of Highways 152 and 291, and see why they have been voted Best Pizza and Best Sports Bar in Kansas City and the Northland by the Liberty Tribune. Whether you want to catch the game and grab a drink from the full bar, or bring your family in to enjoy their arcade and gourmet pizza, Minsky's in Liberty is the place to be! They also offer a private party room and full service catering for all your event needs.",FOOD
97513,5% back at Buckets Sports Grill,Buckets Sports Grill,"Buckets Sports Grill is fun for the whole family!  When you have a hankering to watch your favorite team in all its glory or just want to grab a table and enjoy some good eats, Buckets is the place to be.  Cool and casual, loud and sometimes crowded, it is a great option no matter when you want to visit.  Whether inside the dining room lined with a border of high definition televisions or outside on the deck, you will be pleased with the entertainment and food offered here.  Daily specials are offered throughout the week, or you can order off the menu which includes the hottest hot wings in town, thunder thighs and an amazing slam dunk burger.  Once you try the world famous certified prime hamburgers and Bucket fries, you will want to jump to your feet and give a standing ovation!  Order one over the top and have it made with your choice of over 17 different toppings.  There is plenty of lighter fare like soups and salads available, as well as appetizers and tons of entrees.  Buckets also carries numerous wild game burgers, which provide a great variety for those looking for something a bit different.  A must-try is the blueberry prime bits - sweet, hot and delicious all at the same time.  And be sure to stop by on Friday and Saturday evenings for the prime rib special!  Whether joining the crew at Buckets with kids, a team, your loved one, family or a group of friends, each and every time is sure to be unique and special in its own right.",FOOD
96576,5% back at Brown Bag Deli,Brown Bag Deli,"The Brown Bag Deli is located in historic German Village, close to downtown Columbus.  This long-time institution (established in 1974) offers a wide assortment of delicious hot and cold deli favorites, such as the Mohawk stroller and the village addiction.  Those are just two of 12 specialty sandwiches offered, each with its own unique, varied ingredients.  The Brown Bag serves fresh crisp salads, homemade soups and delectable desserts that change daily.  This casual restaurant also offers patio seating in the spring through the fall.  Remember the Brown Bag for all your catering needs.",FOOD
102957,5% back at Indo Cafe,Indo Cafe,"Indo Cafe is the only award-winning Indonesian restaurant in the Puget Sound. A fixture of the Northgate neighborhood since 2004, Indo Cafe marries traditional authentic Indonesian cuisine with modern innovation and presentation. The critically-acclaimed restaurant, decorated with Indonesian arts and sculptures, offers an extensive menu of traditional dishes made with fresh ingredients and high-quality meats. Guests are treated like one of the family, so please feel free to let Indo Cafe know how it can accommodate your needs and make your visit unforgettable.  Free wireless Internet is available, and happy hour is offered Monday-Friday from 4-6 p.m.",FOOD
97730,5% back at Reggie's Music Joint,Reggie's Music Joint,"Reggie's Music Joint is a bar and grill that features live music nightly.  Serving great comfort food all day including the absolute BEST wings in town, woodfire grilled sandwiches and homemade TV dinners, Reggie's has quickly become a favorite for great food and tunes in Chicago.  What goes better with great food than having your favorite drink to go with it?  Choose from 70 beers on hand, including 25 eclectic drafts on tap.  More into cocktails than beer?  Pick your pleasure from the Joint's fully stocked bar including premium whiskeys, vodkas and tequilas.  Sit back, relax and enjoy the vibe while nightly entertainment in the Music Joint plays away.  Surrounded by exposed old Chicago brick and some really cool memorabilia, a night at Reggie's is like hanging out at a friend's house.  The Joint is also the place to watch all your favorite sporting events; enjoy the biggest games (and every sports package) on 17 flat screen televisions.  Reggie's often offers specials, just a few examples include $0.40 jumbo wings on Tuesdays, $4 Jim Beam & Jack Daniels cocktails and $3.50 Corona bottles.",FOOD
97517,5% back at Rubia's Fine Mexican Dining,Rubia's Fine Mexican Dining,"Rubia's Fine Mexican Dining holds its own in a state known for outstanding south-of-the-border cuisine. Known for having a diverse menu, a casual vibe and a cozy outdoor patio, from breakfast to dinner, you can have it all at this Aztec favorite. Stop in for early morning comfort foods like huevos rancheros and omelettes, or enjoy lunch and dinner eats from choices like chimichangas, burritos, tacos, chili rellenos, quesadillas, and so much more. These New Mexico-style dishes are always made from the freshest and finest ingredients, and they're always made to order, just for you. No matter what you're in the mood for, if it's Mexican cuisine, then you're likely to find it at Rubia's! ",FOOD
97195,5% back at Ding Ho Restaurant,Ding Ho Restaurant,"Ding Ho is not your ordinary Chinese restaurant.  Serving true Cantonese cuisine, Ding Ho has all of your favorites like kung pao and general Tso's chicken on the menu, but also offers more unique options like char sue ding pork and chicken almond Ding.  The menu is vast with plenty of variety, so absolutely anyone can find something they like.  Established in 1956, Ding Ho has been a staple of Columbus' dining scene for half a century.  Stop in and find out why!",FOOD
100859,5% back at Starlite,Starlite,"Critics and diners have heaped plenty of praise upon Starlite, but there's no better way to find out just why this is one of San Diego's best restaurants than giving it a try for yourself. Starlite offers the sort of handmade cuisine that utilizes year-round abundant produce available in the region's temperate climate. This allows Starlite to change its menu frequently, accommodating the seasonality of these products and offering a first-rate farm-to-table experience. For Executive Chef Kathleen Wise, the belief in slow food allows her the freedom to design dishes with a focus on those sort of natural, local, and sustainably sourced ingredients that bring out the best in each dish, whether it's through the organic fruits and veggies, or the sensibly raised and/or harvested proteins. The menu changes daily, check their <a href=http://www.starlitesandiego.com/todays-specials/>website</a> for daily specials. Starlite is all about quality drinks, food, and atmosphere, so that attention to detail extends to the relaxed, comfortable space that sets the tone for meeting with friends, sipping craft cocktails, savoring all of that fabulous slow food, and even indulging in a late-night dining rendezvous. Drink options include unique craft cocktails featuring all-natural juices, as well as house-made syrups and bitters. You'll also find imported and local beers, hard-to-find spirits, and fine wines to pair with your favorite dishes, or to enjoy during one of the many weekly specials or the daily happy hour. With one of the city's most custom interiors, Starlite is a dazzling sight to behold -- from the smoke-tinted glass door that leads a stunning hallway and sunken white bar, right down to that natural elements that seamlessly blend the likes of stacked stone, walnut paneling, and cork tiles into the decor. Each successive visit is sure to uncover more of Starlite's elegance, and much like the seasonal menu, gives you plenty of reasons to return often.",FOOD
93127,5% back at Tijuana's Mexican Kitchen,Tijuana's Mexican Kitchen,"If you're looking for authentic Mexican cuisine where you feel at home then this your spot. At Tijuana's Mexican Kitchen, they are not shy to proclaim their greatness as the best Mexican restaurant.  Why?  Because the food and atmosphere are that good!  Owned by Marisa Garcia, a veteran of the catering business for over 15 years, Tijuana's has been created through her effort and desire to please.  Originally from southwest Detroit, Garcia and her mother created most of the dishes on the menu with their family recipes.  Because of these recipes, Tijuana's is well-known for its award-winning salsas, tamales, enchiladas and margaritas.  It presents Mexican cuisine with authentic décor and a great selection of margaritas and Mexican beers.  Garcia believes that she is a steward of the business and says she is here to serve her customers, her family and friends in need.  If she has it, she will give it.  In addition to dine-in, customers can carry out Tijuana's food or even have them cater a special event.  And breakfast is served anytime!",FOOD
98030,5% back at Oliver's Bar & Grill,Oliver's Bar & Grill,"When they coined the phrase, Never a dull moment, they must have had Oliver's in mind. In fact, the crowd here is always pumped, thanks to arcade games, a 2,000-tune jukebox, and sports broadcast on 13 oversized HDTVs. While it's true Oliver's boasts an off-the-charts Fun quotient, the food here deserves equally high marks. So when hunger hits, show your appetite who's boss from the menu of apps, sandwiches, salads, dinner entrees and desserts. Just looking for nibbles? Order some Toasted Cheese Ravioli, South of the Border Egg Rolls and Bayou Shrimp to share with the table. But if your appetite is crying out for something more substantial, go with Oliver's 14-oz. Flat Iron Steak, Blackened Chicken Alfredo, or full slab of St. Louis BBQ Ribs. There's a cozy dining area for lunch and dinner, and a roomy bar and lounge for cheering on your team over a cold brew. Celebrate the summer weather on Oliver's huge outdoor patio. And Look for weekly food and drink specials, not to mention FREE appetizers at halftime during all the Bears games.",FOOD
103627,5% back at D'egg West,D'egg West,"D'egg Diner West, located on Hampton Boulevard in the Larchmont area of Norfolk, is only minutes from ODU and the local naval base.  It is one of the few restaurants in Norfolk that serve breakfast, lunch and dinner everyday.  What really sets this restaurant apart from the rest is the cheery, friendly service and delicious homemade food.  Whether you are 1 or 100, D'egg is sure to please your every need.  Like its sister restaurant downtown, each dish is made fresh, in-house when ordered.  Delicious Belgian waffles, buttermilk pancakes, French toast and create-your-own omelets are served all day. There are also daily specials like meatloaf, baked chicken and pot roast, served with fresh veggies and housemade dinner rolls. D'egg is also well-known for its chicken salad and homemade cakes, with patrons traveling from all over just to take a bite.  A meal at this restaurant  is just like eating in your own home, except with friendly service, much better food and, of course, no dishes to wash. A kids menu is available for the little tykes, while beer and wine is offered for those looking to unwind.",FOOD
102078,5% back at Iguana Dance Lounge,Iguana Dance Lounge,"Feel tired of your everyday routine? Don't know what to do tonight?  Eat, drink and dance the night away while having fun, meeting nice people and enjoying the party at Iguana!  The most spectacular Mexican restaurant in New York, Iguana offers three floors of dining and dancing.  Unwind with one of the famous 25 flavors of margaritas and mojitos.  Follow that up with a truly exquisite dinner experience in the Old Mexico-style dining room.  The night is just beginning when you head downstairs to the intimate dance lounge.  Dance the night away to the greatest dance music of today and yesterday including house, hip-hop and reggae.  You can also head upstairs to the new beautiful Latin dance club, featuring the hottest salsa, meringue, freestyle and so much more.  Club Iguana keeps everyone partying and grooving way into the night. It is also the perfect place for your next group night out, so call in advance to book your special event. Free salsa classes are offered Tuesday, Thursday and Friday and on Saturday the classes are $10 per person.",FOOD
102325,5% back at The Kitchen Italian Cafe and Pizzeria,The Kitchen Italian Cafe and Pizzeria,"What a yummy place this is - from food and ambiance to ... well ... EVERYTHING. In fact, this is how one frequent diner put it, Food - Perfect; Service - Perfect; Atmosphere - Perfect (a little romantic); Location - Perfect.  I got the penne pomodoro and it was perfect. Husband got lasagna, it was perfect. Meanwhile, another customer offered this endorsement, So, so delish! GREAT pizza with cheese oozing out of every slice. And their pasta wasn't so bad, either! I had the best pasta in Italy and I was in search of some good pasta in LA. YEAY! I think I found it! It seems as if they make their pasta fresh! Yummmm ... I can't wait to go back! You'll be eager to return, too, after just one visit to The Kitchen for New York, Sicilian or Chicago-style deep-dish pizza. But these folks also offer a full lineup of entrées, pastas, salads, calzones and sandwiches, and all are every bit as fresh and full-flavored as the scratch-made pies. Better yet, the rustic bistro setting (Complete with red-checked tablecloths!) suits any occasion, from business lunch and date-night dinner, to a casual meal with the kids. To accompany the meal, you'll be equally delighted with the beer and wine list.  And if you're catering in for a meeting or party, whether its a group of 5 or 500, The Kitchen will do a spectacular job. The restaurant is open 7 days a week for lunch and dinner, with dine-in and takeout available.",FOOD
98474,5% back at Shiraz Restaurant,Shiraz Restaurant,"You owe it to yourself to explore the exotic cuisine of Persia, and no restaurant offers a more delightful initiation than Shiraz Sherman Oaks. Newly renovated, the main dining room features crisp linens and freshly-filled bud vases, while the outdoor patio beckons with its bistro tables, lush plantings and romantic lighting. The menu offers a wonderful array of exotic Middle Eastern dishes such as Khoresh Ghormesabzie with green vegetables and lamb shank, and Khoresh Fessenjan with chicken and crushed walnuts in a sweet-and-sour pomegranate sauce. But more familiar Mediterranean fare is available as well, including Kabobs skewered with superbly-seasoned Filet Mignon, Chicken, Mahi-Mahi, Salmon and Shrimp. At Shiraz Sherman Oaks, look forward to being entertained by live musicians and belly dancers every Friday and Saturday night. Shiraz also offers personalized group menus and both onsite and offsite catering for private parties and corporate events.",FOOD
100686,5% back at Brazi's Italian Restaurant,Brazi's Italian Restaurant,"Brazi's is New Haven's premier Italian restaurant specializing in pasta, regional Italian cuisine and superb wood-fired brick oven pizza.  Brazi's takes pride in providing quality Italian dining with a contemporary flair and casual elegance.  Relax in the beautifully appointed dining room, in the large bar with a few tables or in the outdoor seating area.  Other accoutrements include a large brick pizza oven, open preparation area, Roman columns, gazebos and water fountains.  Come see (and taste) for yourself the exciting culinary creations that come from Brazi's kitchen and experience what is soon-to-be your favorite Italian restaurant!",FOOD
95942,5% back at Franco's Pizzeria and Pub,Franco's Pizzeria and Pub,"Franco's Pizzeria and Pub has been a family owned and operated Waltham staple since 1980. All of its food is made the same at Franco's as it would be in the chef's home.  It is no wonder that Franco's has won the Best Pizza in Waltham award for seven-years-in-a-row as given by Market Surveys of America.   Meatballs, veal, chicken and lasagna are just some of the homemade dishes available here.   While Franco's has some of the best food in Waltham, people stop by for many other reasons, too.  Franco's features the full Massachusetts state lottery, keno machines, pool tables, a 105 projection screen TV, five additional TVs, video games, a stage for local bands, an Internet jukebox with over 200,000 songs, darts and a prize wheel.  It also has the only karaoke machine in the area which never gets old with its 86,000+ songs!  There are eight beers on tap and pitchers are served well after the kitchen closes at 10 p.m.  No worries, if you want something to eat late, plenty of appetizers are still available.",FOOD
103858,5% back at Zane's,Zane's,"Zane's offers a sophisticated menu and premium cocktails unique to downtown Hermosa Beach. Signature appetizers, entrees and desserts are prepared fresh daily and served to guests in a stylish, comfortable atmosphere. Slate flooring, mahogany wood tones and chocolate walls frame and showcase the restaurant's sleek full bar. Raved Eric Michael Stitt of THE BEACH REPORTER, After contemplating where to go for supper, being disappointed in a meal is the last thing one wants to experience. Choosing Zane's is one way to avoid that. Those sentiments were echoed by Richard Foss of EASY READER, who offered these kudos, ...we enjoyed our meal at Zane's and would happily return. The atmosphere and cuisine were both lively. Located just one block west of the ocean in the heart of Hermosa Beach, Zane's offers a marvelous steakhouse-Italian table d'hote that features options at every price point, from salads, personal pizzas and gourmet burgers, to pastas, chicken and fresh seafood. Then, of course, there's Zane's piece d'resistance - USDA Prime Midwestern Beef aged 28 days and served as hand-cut steaks that are outstanding (and then some!).",FOOD
98477,5% back at Shiraz Restaurant,Shiraz Restaurant,"You owe it to yourself to explore the exotic cuisine of Persia, and no restaurant offers a more delightful initiation than Shiraz Glendale. The main dining room features crisp linens and freshly-filled bud vases, while the outdoor patio beckons with its bistro tables, lush plantings and romantic lighting. The menu offers a wonderful array of exotic Middle Eastern dishes such as Khoresh Ghormesabzie with green vegetables and lamb shank, and Khoresh Fessenjan with chicken and crushed walnuts in a sweet-and-sour pomegranate sauce. But more familiar Mediterranean fare is available as well, including Kabobs skewered with superbly-seasoned Filet Mignon, Chicken, Mahi-Mahi, Salmon and Shrimp. At Shiraz Glendale, look forward to being entertained by live musicians and belly dancers every Friday and Saturday night. Shiraz also offers personalized group menus and both onsite and offsite catering. For large events, Shiraz Glendale has an outdoor patio that seats 80, a main dining room that can accommodate 150, and the Persian Room, which seats 25 guests for business meetings or small private parties. But for truly grand affairs, the secluded second-floor banquet hall accommodates 110, with a full dance floor and private balcony.",FOOD
97789,5% back at Vito's Restaurant And Pizzeria,Vito's Restaurant And Pizzeria,"Vito's 30-plus years of popularity has seen this establishment grow from a small take-out pizzeria to an upscale, full-service Italian bistro. Operated by the same family that owns  Vito's By the Park and Vito's By the Water, expect the same homegrown quality of food and service, coupled with a stylish setting that makes every bite that much more memorable. Despite the excellent roster of pasta, chicken, veal and seafood entrees, Vito's has never forgotten its roots. That means you'll still find the area's best Specialty and Chicago-Style Deep Dish Pizzas right here. In fact, if the Seafood Supreme with shrimp and crabmeat or Clam Casino with clams, onions and bacon had any more seafood on them, you'd need a fishing license just to order. Vito's Grinders, Paninis and Calzones are a mouthful as well, and these folks feature a Create Your Own Pasta option that's everybody's favorite. Perfect for both business and leisure dining, you'll find the wine list and homemade desserts simpatico, and the bar ideal for happy hour get-togethers.",FOOD
97653,5% back at Carmen's Cafe,Carmen's Cafe,"Carmen's Cafe is one of those neighborhood bistros that opened its doors and immediately developed a loyal following. With their mother as the restaurant's namesake, the Bautista brothers created a warm and relaxed restaurant where families are just as welcome as couples out for an intimate dinner. Stop by for a drink in the dark, cozy bar or wind your way past the open cooking area into the mirrored dining area, where the sunlight pours in through large windows at lunch and white tablecloths and candles form a softer mood for dinner. Italian cuisine served with Latin flair, Carmen's offers diners small plates of tapas to share such as shrimp and crab meat stuffed artichokes, spicy empanadas filled with chorizo and potatoes or steamed mussels topped with Diablo sauce. Fresh, soft bread topped with sesame seeds is brought to each table to enjoy along with special dipping oil. And there is Carmen's famous house salad - a heaping plate of romaine and iceberg lettuce tossed with vinegar and oil, a squeeze of lemon, pimento bits and purple onion, chunks of artichoke hearts and a generous helping of freshly grated Parmesan. Save room for fresh seafood, flavorful pasta, or tender and richly seasoned veal, chicken or beef entrees. Please call for reservations or information about Carmen's private dining room.",FOOD
100695,5% back at Jewel Of India,Jewel Of India,"Jewel of India serves authentic cuisine of East Indian, offering dine-in, take-out and catering options. A lunch buffet and menu, dinner combinations, vegetarian options and plenty of tandoori and curry dishes are all available, and beer and wine are served.  The buffet lunch is available daily from 11:30 a.m. to 3 p.m., and dinner options include: chicken curry, lamb kofta, chicken vindloo, karahi lamb, chicken korma, malai kofta, chana masala, mater paneer, choley bhature and aloo gobhi.  Traditional Indian music, a comfortable atmosphere and plenty of authentic decorative pieces can be found throughout the restaurant.  Validated parking is available in the evenings, and free delivery is offered to those ordering locally.",FOOD
100378,5% back at El Mariachi,El Mariachi,"The most authentic ingredients and traditional recipes of sunny Mexico are prepared to unparalleled perfection at the delightful El Mariachi Mexican Restaurant! The atmosphere is inviting and festive, and a friendly staff will have you feeling welcome from the moment you walk through the door! While the entire menu offers a plethora of delicious authentic Mexican cuisine like burritos, tacos and guacamole, many patrons think the shrimp dishes (especially the shrimp tula) are to die for!  The full bar features frosty mugs of domestic and imported beer, a savory selection of wine as well as today's most popular cocktails and house specialty drinks, such as frosty margaritas made with freshly squeezed juices and premium liquor! Invite co-workers, family and friends for a truly memorable dining experience, where family pride and genuine quality are apparent in every authentic Mexican bite!",FOOD
97309,5% back at Taberna Del Alabardero,Taberna Del Alabardero,"Celebrating 20 years of exellent food, service and atmosphere in Washington, D.C., Taberna del Alabardero continues to earn praise from critics and patrons alike.  The New York Times has lauded the restaurant for ...finally bringing a sophisticated Spanish kitchen to the nation's capital. Designated as The Best Spanish Restaurant Outside of Spain by the Spanish Government, Taberna del Alabardero has continued its mission of bringing the best of Spain's cuisine to the area. That is probably why Spain's King Juan Carlos and Queen Sofia chose to dine here when visiting the nation's capital.  The restaurant has earned distinguished accolades including the DiRoNa Award, Wine Spectator's Award of Excellence, American Academy of Hospitality Sciences Five Star Diamond Award and the American Award for Gastronomy. Taberna del Alabardero has consistently been named one of Washingtonian magazine's 100 Very Best Restaurants and has been cited as one of the 50 Best Restaurants in the Country by Condé Nast Traveler.  Taberna del Alabardero is committed to furthering their guests' appreciation of Spanish gastronomy and culture. Restaurant events include educational wine dinners and festivals that focus on specific elements of Spanish cuisine. Taberna often offers special menus and events celebrating the art of Flamenco, chocolate, the Galicia region, the Basque Country and Spain's renowned national dish, paella.",FOOD
96498,5% back at Sycamore Inn,Sycamore Inn,"Welcome to the Sycamore Inn Prime Steakhouse, a hospitality landmark on legendary Route 66 since 1848.  The charming roadhouse restaurant has a gracious, elegant ambiance and has been a regional tradition for generations.  Sycamore Inn's menu features Midwestern corn-fed prime steaks, prime ribs of beef, as well as other delicious and exciting entrées, salads, side dishes, and homemade desserts.  Their hearty minestrone soup is a must-try, as it has been famous for over 50 years.  The Sycamore Inn is proud to present a comprehensive wine list to complement the menu, and it offers many affordable and approachable vintages.  They are proud to be consistent winners of the prestigious Wine Spectator Award, so be sure to peruse the wine list anytime you go. Plus, with five different banquet rooms seating up to 150 guests, you can host your next meeting, event or party in style. Visit the Prime Time Bar or restaurant, but please note the bar has separate hours: Monday-Thursday 4:30-10p.m., Friday and Saturday 4:30-11p.m., Sunday 4-10p.m",FOOD
101524,5% back at Olive Pit Fresh Mediterranean Grill,Olive Pit Fresh Mediterranean Grill,"Olive Pit in Brea is a fresh Mediterranean grill unlike any other.  Polished and classy yet warm and comfortable, the interior of the restaurant is covered in dark and black woods and muted tones with couch, table and counter top seating.  With three basic ways to order, finding your perfect Mediterranean creation is a snap.  Build your own wrap by selecting a protein, which will be wrapped in a whole wheat flat bread with lettuce, marinated tomato, feta, rice, pickled onion and tzatziki sauce and served with your choice of one small bite.  or, build your favorite salad choosing from seven different types with your choice of protein.  If you are in the mood for something a bit more filling, create your own entrée plate by choosing a protein and two small bites of your choice which will be combined with a green olive pesto and pita bread that simply cannot be beat.  Aside from those options, you can choose off the standard menu which includes classic dishes, kabobs, mezethes (things to share), homemade dips, family value meals and sweet treats for dessert.  Olive Pit will even cater your next special occasion and offers a kid's menu so the little tykes can find something they will love, too!",FOOD
100702,5% back at Yolk,Yolk,"Yolk's credits say it all.  This awesome eatery was voted #1 Breakfast in Chicago 2008 by the city's FOX NEWS audience.  Yolk was also voted Best Breakfast 2008 by users of CITYSEARCH.COM.  This eatery has earned kudos from ZAGAT as well, in addition to being featured on CHECK PLEASE!, CLTV, and both CHANNEL 5 and CHANNEL 7.  What exactly is all the shouting about?  Only the most incredible all-day breakfast menu on the planet!  We?re talking wholly unique options you just won't find anywhere else, plus specialty juices and Yolk's own private-label premium coffee.  How would you like to wake up to Eggs Benedict (Voted the best in CHI!) given an Irish twist with grilled corned beef hash, sautéed tomatoes, and homemade hollandaise?  Or what about a Steak Skillet with beef tenderloin, unless the Blue Bayou Fritatta baked with bleu cheese, bacon, fresh spinach and tomatoes sounds more enticing?  Signature Oatmeals and Omelettes, Pumpkin Pancakes with cranberries and apples, Orange Bread French Toast, Pecan Waffles, Peach Cobbler Crepes ... that's only a very short list of what awaits when you breakfast here.  And if you're hankering for a more traditional lunch, dive into the Honey Almond Chicken Salad, Smoked Turkey Reuben, or Dublin Pot Roast Sandwich on grilled sourdough.  From the bakery, be sure to grab some Pecan Rolls or Muffins to take back to the office.  And if you're planning a working breakfast or lunch, call the pros at Yolk.  Your staff will thank you for it.",FOOD
104156,5% back at Mangia Ristorante & Pizzeria,Mangia Ristorante & Pizzeria,"A true New York pizzeria, Mangia Ristorante & Pizzeria in Alpharetta is as authentic as they come.  In addition to delicious pies, this establishment serves up a great selection of appetizers, soups, salads, pastas, entrees and sub sandwiches.  There is also a special lunch menu offered Monday-Saturday from 11 a.m. to 4 p.m. with eight great discounted selections for you to choose from.  Stop by soon, and you will see what all the fuss is about!",FOOD
100724,5% back at Sam Snead's Tavern,Sam Snead's Tavern,"If you live and breathe the game of golf, you're bound to hunger for more than a few birdies. At Sam Snead's Tavern, you can feast on your passion for the game, as well as great food. Guests can roam from room to room, savoring the rich wood decor and all the memorabilia collected by Sam himself as he made his way into golf history. After that, choose from a wide selection of foods grilled only with locally-cured oak that creates some of the best flavors around. Start with Sam's appetizers, then make your selection from the Certified Angus aged beef, the freshest seafood, chops, ribs, or chicken. Complement all this with a fine wine or your favorite liquor or cocktail. Anyone with a lighter appetite can enjoy the wide salad and sandwich selection that is just as tasty as everything else at Sam Snead's Tavern. To top it off, feel like a champion with one of the eatery's homemade desserts.",FOOD
96061,5% back at Il Vicino Wood Oven Pizza (Wichita),Il Vicino Wood Oven Pizza (Wichita),"Benvenuto! Il Vicino is a contemporary Italian trattoria serving authentic, reasonably priced wood-oven pizza, unique entrees, salads, delicious panini-style sandwiches and baked lasagna. For over 14 years, Il Vicino's unique combination of award-winning food and drinks has made it a favorite for both locals and visitors. Comfortable, casual dining makes the restaurants perfect for a quick lunch, tasty snacks or complete dinners. Il Vicino's extensive menu includes dozens of unique wood-oven pizzas and calzones. In addition, it is proud to serve a selection of premium wines and beers, including its own Il Vicino private label wines by the glass or bottle and its own micro-brew ales.  They can be paired specifically to compliment the food.  A complete array of Italian bottled waters is also available.",FOOD
96457,5% back at Ramiro's Cantina,Ramiro's Cantina,"The vivid and festive tastes of Mexico can put an entirely new spin on your regular lists of dining favorites, so don't delay in getting you and your friends over to Ramiro's Cantina. This locally owned authentic Mexican restaurant in the heart of Louisville -- diners can enjoy delectable Mexican cuisine in a laid-back, casually refined space. The soft tones, wooden floors, terrific bar area with TVs, and other elements lend the space an inviting vibe. Meanwhile, the kitchen busies itself tireless crafting a menu that is overflowing with the great south-of-the-border tastes you expect from the finest Mexican eateries. You'll find plenty of favorites and specialties too, including Enchilada Verdes, Lobster Quesadilla, Taco Salad, Burrito Carne Asada, Guacamole Burger, Shrimp Fajitas, and other tasty treats. Plus, vegetarians have plenty of choices too, including a Burrito, Quesadilla, Fajita, and Poblano Dinner. For dessert, everything from Flan to Churros to Strawberry Cheesecake is available, giving you almost a half-dozen options for finishing off your perfect meal. As to be expected, there are also plenty of margaritas, daiquiris, imported and domestic beers, sangria, and wine to keep the spicier dishes in check -- or at least your thirst at bay for a while. Whether you come for a quick work lunch (Monday thru Friday until 4pm), a relaxed dinner with the family, or need to cater a special event, Ramiro's Cantina sets a new standard for Louisville's Mexican food scene.",FOOD
